"probeID" "Entrez"
"218070_s_at" "218070_s_at" "GMPPA"
"218071_s_at" "218071_s_at" "MKRN2"
"218072_at" "218072_at" "COMMD9"
"218073_s_at" "218073_s_at" "TMEM48"
"218074_at" "218074_at" "FAM96B"
"218075_at" "218075_at" "AAAS"
"218076_s_at" "218076_s_at" "ARHGAP17"
"218077_s_at" "218077_s_at" "ZDHHC3"
"218078_s_at" "218078_s_at" "ZDHHC3"
"218079_s_at" "218079_s_at" "GGNBP2"
"218080_x_at" "218080_x_at" "FAF1"
"218081_at" "218081_at" "C20orf27"
"218082_s_at" "218082_s_at" "UBP1"
"218083_at" "218083_at" "PTGES2"
"218084_x_at" "218084_x_at" "FXYD5"
"218085_at" "218085_at" "CHMP5"
"218086_at" "218086_at" "NPDC1"
"218087_s_at" "218087_s_at" "SORBS1"
"218088_s_at" "218088_s_at" "RRAGC"
"218089_at" "218089_at" "C20orf4"
"218090_s_at" "218090_s_at" "WDR11"
"218091_at" "218091_at" "AGFG1"
"218092_s_at" "218092_s_at" "AGFG1"
"218093_s_at" "218093_s_at" "ANKRD10"
"218094_s_at" "218094_s_at" NA
"218095_s_at" "218095_s_at" "TMEM165"
"218096_at" "218096_at" "AGPAT5"
"218097_s_at" "218097_s_at" "CUEDC2"
"218098_at" "218098_at" "ARFGEF2"
"218099_at" "218099_at" "TEX2"
"218100_s_at" "218100_s_at" "IFT57"
"218101_s_at" "218101_s_at" "NDUFC2"
"218102_at" "218102_at" "DERA"
"218103_at" "218103_at" "FTSJ3"
"218104_at" "218104_at" "TEX10"
"218105_s_at" "218105_s_at" "MRPL4"
"218106_s_at" "218106_s_at" "MRPS10"
"218107_at" "218107_at" "WDR26"
"218108_at" "218108_at" "UBR7"
"218109_s_at" "218109_s_at" "MFSD1"
"218110_at" "218110_at" "XAB2"
"218111_s_at" "218111_s_at" "CMAS"
"218112_at" "218112_at" "MRPS34"
"218113_at" "218113_at" "TMEM2"
"218114_at" "218114_at" "GGA1"
"218115_at" "218115_at" "ASF1B"
"218116_at" "218116_at" "C9orf78"
"218117_at" "218117_at" "RBX1"
"218118_s_at" "218118_s_at" "TIMM23"
"218119_at" "218119_at" NA
"218120_s_at" "218120_s_at" "HMOX2"
"218121_at" "218121_at" "HMOX2"
"218122_s_at" "218122_s_at" "SENP2"
"218123_at" "218123_at" "C21orf59"
"218124_at" "218124_at" "RETSAT"
"218125_s_at" "218125_s_at" "CCDC25"
"218126_at" "218126_at" "FAM82A2"
"218127_at" "218127_at" "NFYB"
"218128_at" "218128_at" "NFYB"
"218129_s_at" "218129_s_at" "NFYB"
"218130_at" "218130_at" "C17orf62"
"218131_s_at" "218131_s_at" "GATAD2A"
"218132_s_at" "218132_s_at" "TSEN34"
"218133_s_at" "218133_s_at" "NIF3L1"
"218134_s_at" "218134_s_at" "RBM22"
"218135_at" "218135_at" "ERGIC2"
"218136_s_at" "218136_s_at" "SLC25A37"
"218137_s_at" "218137_s_at" "SMAP1"
"218138_at" "218138_at" "MKKS"
"218139_s_at" "218139_s_at" "MUDENG"
"218140_x_at" "218140_x_at" "SRPRB"
"218141_at" "218141_at" "UBE2O"
"218142_s_at" "218142_s_at" "CRBN"
"218143_s_at" "218143_s_at" "SCAMP2"
"218144_s_at" "218144_s_at" "INF2"
"218145_at" "218145_at" "TRIB3"
"218146_at" "218146_at" "GLT8D1"
"218147_s_at" "218147_s_at" "GLT8D1"
"218148_at" "218148_at" "CENPT"
"218149_s_at" "218149_s_at" "ZNF395"
"218150_at" "218150_at" "ARL5A"
"218151_x_at" "218151_x_at" "GPR172A"
"218152_at" "218152_at" "HMG20A"
"218153_at" "218153_at" "CARS2"
"218154_at" "218154_at" "GSDMD"
"218155_x_at" "218155_x_at" "TSR1"
"218156_s_at" "218156_s_at" "TSR1"
"218157_x_at" "218157_x_at" "CDC42SE1"
"218158_s_at" "218158_s_at" "APPL1"
"218159_at" "218159_at" "DDRGK1"
"218160_at" "218160_at" "NDUFA8"
"218161_s_at" "218161_s_at" "CLN6"
"218162_at" "218162_at" "OLFML3"
"218163_at" "218163_at" "MCTS1"
"218164_at" "218164_at" "SPATA20"
"218165_at" "218165_at" "MEAF6"
"218166_s_at" "218166_s_at" "RSF1"
"218167_at" "218167_at" "AMZ2"
"218168_s_at" "218168_s_at" "CABC1"
"218169_at" "218169_at" "VAC14"
"218170_at" "218170_at" "ISOC1"
"218171_at" "218171_at" "VPS4B"
"218172_s_at" "218172_s_at" "DERL1"
"218173_s_at" "218173_s_at" "WHSC1L1"
"218174_s_at" "218174_s_at" "C10orf57"
"218175_at" "218175_at" "CCDC92"
"218176_at" "218176_at" "MAGEF1"
"218177_at" "218177_at" "CHMP1B"
"218178_s_at" "218178_s_at" "CHMP1B"
"218179_s_at" "218179_s_at" "C4orf41"
"218180_s_at" "218180_s_at" "EPS8L2"
"218181_s_at" "218181_s_at" "MAP4K4"
"218182_s_at" "218182_s_at" "CLDN1"
"218183_at" "218183_at" "C16orf5"
"218184_at" "218184_at" "TULP4"
"218185_s_at" "218185_s_at" "ARMC1"
"218186_at" "218186_at" "RAB25"
"218187_s_at" "218187_s_at" "C8orf33"
"218188_s_at" "218188_s_at" "TIMM13"
"218189_s_at" "218189_s_at" "NANS"
"218190_s_at" "218190_s_at" "UQCR10"
"218191_s_at" "218191_s_at" "LMBRD1"
"218192_at" "218192_at" "IP6K2"
"218193_s_at" "218193_s_at" "GOLT1B"
"218194_at" "218194_at" "REXO2"
"218195_at" "218195_at" "C6orf211"
"218196_at" "218196_at" "OSTM1"
"218197_s_at" "218197_s_at" "OXR1"
"218198_at" "218198_at" "DHX32"
"218199_s_at" "218199_s_at" "NOL6"
"218200_s_at" "218200_s_at" "NDUFB2"
"218201_at" "218201_at" "NDUFB2"
"218202_x_at" "218202_x_at" "MRPL44"
"218203_at" "218203_at" "ALG5"
"218204_s_at" "218204_s_at" "FYCO1"
"218205_s_at" "218205_s_at" "MKNK2"
"218206_x_at" "218206_x_at" "SCAND1"
"218207_s_at" "218207_s_at" "STMN3"
"218208_at" "218208_at" "PQLC1"
"218209_s_at" "218209_s_at" "RPRD1A"
"218210_at" "218210_at" "FN3KRP"
"218211_s_at" "218211_s_at" "MLPH"
"218212_s_at" "218212_s_at" "MOCS2"
"218213_s_at" "218213_s_at" "C11orf10"
"218214_at" "218214_at" "C12orf44"
"218215_s_at" "218215_s_at" "NR1H2"
"218216_x_at" "218216_x_at" "ARL6IP4"
"218217_at" "218217_at" "SCPEP1"
"218218_at" "218218_at" "APPL2"
"218219_s_at" "218219_s_at" "LANCL2"
"218220_at" "218220_at" "C12orf10"
"218221_at" "218221_at" "ARNT"
"218222_x_at" "218222_x_at" "ARNT"
"218223_s_at" "218223_s_at" "PLEKHO1"
"218224_at" "218224_at" "PNMA1"
"218225_at" "218225_at" "ECSIT"
"218226_s_at" "218226_s_at" "NDUFB4"
"218227_at" "218227_at" "NUBP2"
"218228_s_at" "218228_s_at" "TNKS2"
"218229_s_at" "218229_s_at" "POGK"
"218230_at" "218230_at" "ARFIP1"
"218231_at" "218231_at" "NAGK"
"218232_at" "218232_at" "C1QA"
"218233_s_at" "218233_s_at" NA
"218234_at" "218234_at" "ING4"
"218235_s_at" "218235_s_at" "UTP11L"
"218236_s_at" "218236_s_at" "PRKD3"
"218237_s_at" "218237_s_at" "SLC38A1"
"218238_at" "218238_at" "GTPBP4"
"218239_s_at" "218239_s_at" "GTPBP4"
"218240_at" "218240_at" "NKIRAS2"
"218241_at" "218241_at" "GOLGA5"
"218242_s_at" "218242_s_at" "SUV420H1"
"218243_at" "218243_at" "RUFY1"
"218244_at" "218244_at" "NOL8"
"218245_at" "218245_at" "TSKU"
"218246_at" "218246_at" "MUL1"
"218247_s_at" "218247_s_at" "MEX3C"
"218248_at" "218248_at" "FAM111A"
"218249_at" "218249_at" "ZDHHC6"
"218250_s_at" "218250_s_at" "CNOT7"
"218251_at" "218251_at" "MID1IP1"
"218252_at" "218252_at" "CKAP2"
"218253_s_at" "218253_s_at" "LGTN"
"218254_s_at" "218254_s_at" "SAR1B"
"218255_s_at" "218255_s_at" "FBRS"
"218256_s_at" "218256_s_at" "NUP54"
"218257_s_at" "218257_s_at" "UGGT1"
"218258_at" "218258_at" "POLR1D"
"218259_at" "218259_at" "MKL2"
"218260_at" "218260_at" "DDA1"
"218261_at" "218261_at" "AP1M2"
"218262_at" "218262_at" "RMND5B"
"218263_s_at" "218263_s_at" "ZBED5"
"218264_at" "218264_at" "BCCIP"
"218265_at" "218265_at" "SECISBP2"
"218266_s_at" "218266_s_at" "NCS1"
"218267_at" "218267_at" "CINP"
"218268_at" "218268_at" "TBC1D15"
"218269_at" "218269_at" "RNASEN"
"218270_at" "218270_at" "MRPL24"
"218271_s_at" "218271_s_at" "PARL"
"218272_at" "218272_at" "TTC38"
"218273_s_at" "218273_s_at" "PDP1"
"218274_s_at" "218274_s_at" "ANKZF1"
"218275_at" "218275_at" "SLC25A10"
"218276_s_at" "218276_s_at" "SAV1"
"218277_s_at" "218277_s_at" "DHX40"
"218278_at" "218278_at" "WDR74"
"218279_s_at" "218279_s_at" "HIST2H2AA3"
"218280_x_at" "218280_x_at" NA
"218281_at" "218281_at" "MRPL48"
"218282_at" "218282_at" "EDEM2"
"218283_at" "218283_at" "SS18L2"
"218284_at" "218284_at" "SMAD3"
"218285_s_at" "218285_s_at" "BDH2"
"218286_s_at" "218286_s_at" "RNF7"
"218287_s_at" "218287_s_at" "EIF2C1"
"218288_s_at" "218288_s_at" "CCDC90B"
"218289_s_at" "218289_s_at" "UBA5"
"218290_at" "218290_at" "PLEKHJ1"
"218291_at" "218291_at" "ROBLD3"
"218292_s_at" "218292_s_at" "PRKAG2"
"218293_x_at" "218293_x_at" "NUP50"
"218294_s_at" "218294_s_at" "NUP50"
"218295_s_at" "218295_s_at" "NUP50"
"218296_x_at" "218296_x_at" NA
"218297_at" "218297_at" "FAM188A"
"218298_s_at" "218298_s_at" "C14orf159"
"218299_at" "218299_at" "C11orf24"
"218300_at" "218300_at" "C16orf53"
"218301_at" "218301_at" "RNPEPL1"
"218302_at" "218302_at" "PSENEN"
"218303_x_at" "218303_x_at" "KRCC1"
"218304_s_at" "218304_s_at" "OSBPL11"
"218305_at" "218305_at" "IPO4"
"218306_s_at" "218306_s_at" "HERC1"
"218307_at" "218307_at" "RSAD1"
"218308_at" "218308_at" "TACC3"
"218309_at" "218309_at" "CAMK2N1"
"218310_at" "218310_at" NA
"218311_at" "218311_at" "MAP4K3"
"218312_s_at" "218312_s_at" "ZSCAN18"
"218313_s_at" "218313_s_at" "GALNT7"
"218314_s_at" "218314_s_at" "C11orf57"
"218315_s_at" "218315_s_at" "CDK5RAP1"
"218316_at" "218316_at" "TIMM9"
"218317_x_at" "218317_x_at" NA
"218318_s_at" "218318_s_at" "NLK"
"218319_at" "218319_at" "PELI1"
"218320_s_at" "218320_s_at" "NDUFB11"
"218321_x_at" "218321_x_at" "STYXL1"
"218322_s_at" "218322_s_at" "ACSL5"
"218323_at" "218323_at" "RHOT1"
"218324_s_at" "218324_s_at" "SPATS2"
"218325_s_at" "218325_s_at" "DIDO1"
"218326_s_at" "218326_s_at" "LGR4"
"218327_s_at" "218327_s_at" "SNAP29"
"218328_at" "218328_at" "COQ4"
"218329_at" "218329_at" "PRDM4"
"218330_s_at" "218330_s_at" "NAV2"
"218331_s_at" "218331_s_at" "C10orf18"
"218332_at" "218332_at" "BEX1"
"218333_at" "218333_at" "DERL2"
"218334_at" "218334_at" "THOC7"
"218335_x_at" "218335_x_at" "TNIP2"
"218336_at" "218336_at" "PFDN2"
"218337_at" "218337_at" "FAM160B2"
"218338_at" "218338_at" "PHC1"
"218339_at" "218339_at" "MRPL22"
"218340_s_at" "218340_s_at" "UBA6"
"218341_at" "218341_at" "PPCS"
"218342_s_at" "218342_s_at" "ERMP1"
"218343_s_at" "218343_s_at" "GTF3C3"
"218344_s_at" "218344_s_at" "RCOR3"
"218345_at" "218345_at" "TMEM176A"
"218346_s_at" "218346_s_at" "SESN1"
"218347_at" "218347_at" "TYW1"
"218348_s_at" "218348_s_at" "ZC3H7A"
"218349_s_at" "218349_s_at" "ZWILCH"
"218350_s_at" "218350_s_at" "GMNN"
"218351_at" "218351_at" "COMMD8"
"218352_at" "218352_at" "RCBTB1"
"218353_at" "218353_at" "RGS5"
"218354_at" "218354_at" "TRAPPC2L"
"218355_at" "218355_at" "KIF4A"
"218356_at" "218356_at" "FTSJ2"
"218357_s_at" "218357_s_at" "TIMM8B"
"218358_at" "218358_at" "CRELD2"
"218359_at" "218359_at" "NRSN2"
"218360_at" "218360_at" "RAB22A"
"218361_at" "218361_at" "GOLPH3L"
"218362_s_at" "218362_s_at" "DIS3"
"218363_at" "218363_at" "EXD2"
"218364_at" "218364_at" "LRRFIP2"
"218365_s_at" "218365_s_at" "DARS2"
"218366_x_at" "218366_x_at" NA
"218367_x_at" "218367_x_at" "USP21"
"218368_s_at" "218368_s_at" "TNFRSF12A"
"218369_s_at" "218369_s_at" "EXOSC1"
"218370_s_at" "218370_s_at" "S100PBP"
"218371_s_at" "218371_s_at" "PSPC1"
"218372_at" "218372_at" "MED9"
"218373_at" "218373_at" "AKTIP"
"218374_s_at" "218374_s_at" "C12orf4"
"218375_at" "218375_at" "NUDT9"
"218376_s_at" "218376_s_at" "MICAL1"
"218377_s_at" "218377_s_at" "RWDD2B"
"218378_s_at" "218378_s_at" "PRKRIP1"
"218379_at" "218379_at" "RBM7"
"218380_at" "218380_at" NA
"218381_s_at" "218381_s_at" "U2AF2"
"218382_s_at" "218382_s_at" "U2AF2"
"218383_at" "218383_at" "HAUS4"
"218384_at" "218384_at" "CARHSP1"
"218385_at" "218385_at" "MRPS18A"
"218386_x_at" "218386_x_at" "USP16"
"218387_s_at" "218387_s_at" "PGLS"
"218388_at" "218388_at" "PGLS"
"218389_s_at" "218389_s_at" "APH1A"
"218390_s_at" "218390_s_at" "C10orf84"
"218391_at" "218391_at" "SNF8"
"218392_x_at" "218392_x_at" "SFXN1"
"218393_s_at" "218393_s_at" "SMU1"
"218394_at" "218394_at" "ROGDI"
"218395_at" "218395_at" "ACTR6"
"218396_at" "218396_at" "VPS13C"
"218397_at" "218397_at" "FANCL"
"218398_at" "218398_at" "MRPS30"
"218399_s_at" "218399_s_at" "CDCA4"
"218400_at" "218400_at" "OAS3"
"218401_s_at" "218401_s_at" "ZNF281"
"218402_s_at" "218402_s_at" "HPS4"
"218403_at" "218403_at" "TRIAP1"
"218404_at" "218404_at" "SNX10"
"218405_at" "218405_at" "ABT1"
"218406_x_at" "218406_x_at" NA
"218407_x_at" "218407_x_at" "NENF"
"218408_at" "218408_at" "TIMM10"
"218409_s_at" "218409_s_at" "DNAJC1"
"218410_s_at" "218410_s_at" "PGP"
"218411_s_at" "218411_s_at" "MBIP"
"218412_s_at" "218412_s_at" "GTF2IRD1"
"218413_s_at" "218413_s_at" "ZNF639"
"218414_s_at" "218414_s_at" "NDE1"
"218415_at" "218415_at" "VPS33B"
"218416_s_at" "218416_s_at" "SLC48A1"
"218417_s_at" "218417_s_at" "SLC48A1"
"218418_s_at" "218418_s_at" "KANK2"
"218419_s_at" "218419_s_at" "TMUB2"
"218420_s_at" "218420_s_at" "C13orf23"
"218421_at" "218421_at" "CERK"
"218422_s_at" "218422_s_at" "RBM26"
"218423_x_at" "218423_x_at" "VPS54"
"218424_s_at" "218424_s_at" "STEAP3"
"218425_at" "218425_at" "RNF216"
"218426_s_at" "218426_s_at" "RNF216"
"218427_at" "218427_at" "SDCCAG3"
"218428_s_at" "218428_s_at" "REV1"
"218429_s_at" "218429_s_at" "C19orf66"
"218430_s_at" "218430_s_at" "RFX7"
"218431_at" "218431_at" "C14orf133"
"218432_at" "218432_at" "FBXO3"
"218433_at" "218433_at" "PANK3"
"218434_s_at" "218434_s_at" "AACS"
"218435_at" "218435_at" "DNAJC15"
"218436_at" "218436_at" "SIL1"
"218437_s_at" "218437_s_at" "LZTFL1"
"218438_s_at" "218438_s_at" "MED28"
"218439_s_at" "218439_s_at" "COMMD10"
"218440_at" "218440_at" "MCCC1"
"218441_s_at" "218441_s_at" "RPAP1"
"218442_at" "218442_at" "TTC4"
"218443_s_at" "218443_s_at" "DAZAP1"
"218444_at" "218444_at" "ALG12"
"218445_at" "218445_at" "H2AFY2"
"218446_s_at" "218446_s_at" "FAM18B"
"218447_at" "218447_at" "C16orf61"
"218448_at" "218448_at" "C20orf11"
"218449_at" "218449_at" "UFSP2"
"218450_at" "218450_at" "HEBP1"
"218451_at" "218451_at" "CDCP1"
"218452_at" "218452_at" "SMARCAL1"
"218453_s_at" "218453_s_at" "C6orf35"
"218454_at" "218454_at" "PLBD1"
"218455_at" "218455_at" "NFS1"
"218456_at" "218456_at" "CAPRIN2"
"218457_s_at" "218457_s_at" "DNMT3A"
"218458_at" "218458_at" "GMCL1"
"218459_at" "218459_at" "TOR3A"
"218460_at" "218460_at" "HEATR2"
"218461_at" "218461_at" "GPN3"
"218462_at" "218462_at" "RPF1"
"218463_s_at" "218463_s_at" "MUS81"
"218464_s_at" "218464_s_at" "C17orf63"
"218465_at" "218465_at" "TMEM33"
"218466_at" "218466_at" "TBC1D17"
"218467_at" "218467_at" "PSMG2"
"218468_s_at" "218468_s_at" "GREM1"
"218469_at" "218469_at" "GREM1"
"218470_at" "218470_at" "YARS2"
"218471_s_at" "218471_s_at" "BBS1"
"218472_s_at" "218472_s_at" "PELO"
"218473_s_at" "218473_s_at" "GLT25D1"
"218474_s_at" "218474_s_at" "KCTD5"
"218475_at" "218475_at" "TRMT2A"
"218476_at" "218476_at" "POMT1"
"218477_at" "218477_at" "TMEM14A"
"218478_s_at" "218478_s_at" "ZCCHC8"
"218479_s_at" "218479_s_at" "XPO4"
"218480_at" "218480_at" "AGBL5"
"218481_at" "218481_at" "EXOSC5"
"218482_at" "218482_at" "ENY2"
"218483_s_at" "218483_s_at" "C11orf60"
"218484_at" "218484_at" "NDUFA4L2"
"218485_s_at" "218485_s_at" "SLC35C1"
"218486_at" "218486_at" "KLF11"
"218487_at" "218487_at" "ALAD"
"218488_at" "218488_at" "EIF2B3"
"218489_s_at" "218489_s_at" "ALAD"
"218490_s_at" "218490_s_at" "ZNF302"
"218491_s_at" "218491_s_at" "THYN1"
"218492_s_at" "218492_s_at" "THAP7"
"218493_at" "218493_at" "SNRNP25"
"218494_s_at" "218494_s_at" "SLC2A4RG"
"218495_at" "218495_at" "UXT"
"218496_at" "218496_at" "RNASEH1"
"218497_s_at" "218497_s_at" "RNASEH1"
"218498_s_at" "218498_s_at" "ERO1L"
"218499_at" "218499_at" "RP6-213H19.1"
"218500_at" "218500_at" "C8orf55"
"218501_at" "218501_at" "ARHGEF3"
"218502_s_at" "218502_s_at" "TRPS1"
"218503_at" "218503_at" "KIAA1797"
"218504_at" "218504_at" "FAHD2A"
"218505_at" "218505_at" "WDR59"
"218506_x_at" "218506_x_at" "GLYR1"
"218507_at" "218507_at" "C7orf68"
"218508_at" "218508_at" "DCP1A"
"218509_at" "218509_at" "LPPR2"
"218510_x_at" "218510_x_at" "FAM134B"
"218511_s_at" "218511_s_at" "PNPO"
"218512_at" "218512_at" "WDR12"
"218513_at" "218513_at" "C4orf43"
"218514_at" "218514_at" "C17orf71"
"218515_at" "218515_at" "C21orf66"
"218516_s_at" "218516_s_at" "IMPAD1"
"218517_at" "218517_at" "PHF17"
"218518_at" "218518_at" "FAM13B"
"218519_at" "218519_at" "SLC35A5"
"218520_at" "218520_at" "TBK1"
"218521_s_at" "218521_s_at" "UBE2W"
"218522_s_at" "218522_s_at" "MAP1S"
"218523_at" "218523_at" "LHPP"
"218524_at" "218524_at" "E4F1"
"218525_s_at" "218525_s_at" "HIF1AN"
"218526_s_at" "218526_s_at" "RANGRF"
"218527_at" "218527_at" "APTX"
"218528_s_at" "218528_s_at" "RNF38"
"218529_at" "218529_at" "CD320"
"218530_at" "218530_at" "FHOD1"
"218531_at" "218531_at" "TMEM134"
"218532_s_at" "218532_s_at" "FAM134B"
"218533_s_at" "218533_s_at" "UCKL1"
"218534_s_at" "218534_s_at" "AGGF1"
"218535_s_at" "218535_s_at" "RIOK2"
"218536_at" "218536_at" "MRS2"
"218537_at" "218537_at" "HCFC1R1"
"218538_s_at" "218538_s_at" "MRS2"
"218539_at" "218539_at" "FBXO34"
"218540_at" "218540_at" "THTPA"
"218541_s_at" "218541_s_at" "C8orf4"
"218542_at" "218542_at" "CEP55"
"218543_s_at" "218543_s_at" "PARP12"
"218544_s_at" "218544_s_at" "RCL1"
"218545_at" "218545_at" "CCDC91"
"218546_at" "218546_at" "C1orf115"
"218547_at" "218547_at" "DHDDS"
"218548_x_at" "218548_x_at" "TEX264"
"218549_s_at" "218549_s_at" "FAM82B"
"218550_s_at" "218550_s_at" "LRRC20"
"218551_at" "218551_at" "MIIP"
"218552_at" "218552_at" "ECHDC2"
"218553_s_at" "218553_s_at" "KCTD15"
"218554_s_at" "218554_s_at" "ASH1L"
"218555_at" "218555_at" "ANAPC2"
"218556_at" "218556_at" "ORMDL2"
"218557_at" "218557_at" "NIT2"
"218558_s_at" "218558_s_at" "MRPL39"
"218559_s_at" "218559_s_at" "MAFB"
"218560_s_at" "218560_s_at" "JMJD4"
"218561_s_at" "218561_s_at" "LYRM4"
"218562_s_at" "218562_s_at" "TMEM57"
"218563_at" "218563_at" "NDUFA3"
"218564_at" "218564_at" "RFWD3"
"218565_at" "218565_at" "C9orf114"
"218566_s_at" "218566_s_at" "CHORDC1"
"218567_x_at" "218567_x_at" "DPP3"
"218568_at" "218568_at" "AGK"
"218569_s_at" "218569_s_at" "KBTBD4"
"218570_at" "218570_at" NA
"218571_s_at" "218571_s_at" "CHMP4A"
"218572_at" "218572_at" "CHMP4A"
"218573_at" "218573_at" "MAGEH1"
"218574_s_at" "218574_s_at" "LMCD1"
"218575_at" "218575_at" "ANAPC1"
"218576_s_at" "218576_s_at" "DUSP12"
"218577_at" "218577_at" "LRRC40"
"218578_at" "218578_at" "CDC73"
"218579_s_at" "218579_s_at" "DHX35"
"218580_x_at" "218580_x_at" "AURKAIP1"
"218581_at" "218581_at" "ABHD4"
"218582_at" "218582_at" "MARCH5"
"218583_s_at" "218583_s_at" "DCUN1D1"
"218584_at" "218584_at" "TCTN1"
"218585_s_at" "218585_s_at" "DTL"
"218586_at" "218586_at" "C20orf20"
"218587_s_at" "218587_s_at" "KTELC1"
"218588_s_at" "218588_s_at" "FAM114A2"
"218589_at" "218589_at" "LPAR6"
"218590_at" "218590_at" "C10orf2"
"218591_s_at" "218591_s_at" "NOL10"
"218592_s_at" "218592_s_at" "CECR5"
"218593_at" "218593_at" "RBM28"
"218594_at" "218594_at" "HEATR1"
"218595_s_at" "218595_s_at" "HEATR1"
"218596_at" "218596_at" "TBC1D13"
"218597_s_at" "218597_s_at" "CISD1"
"218598_at" "218598_at" "RINT1"
"218599_at" "218599_at" "REC8"
"218600_at" "218600_at" "LIMD2"
"218601_at" "218601_at" "URGCP"
"218602_s_at" "218602_s_at" "HAUS6"
"218603_at" "218603_at" "HECA"
"218604_at" "218604_at" "LEMD3"
"218605_at" "218605_at" "TFB2M"
"218606_at" "218606_at" "ZDHHC7"
"218607_s_at" "218607_s_at" "SDAD1"
"218608_at" "218608_at" "ATP13A2"
"218609_s_at" "218609_s_at" "NUDT2"
"218610_s_at" "218610_s_at" "CPPED1"
"218611_at" "218611_at" "IER5"
"218612_s_at" "218612_s_at" "TSSC4"
"218613_at" "218613_at" "PSD3"
"218614_at" "218614_at" "C12orf35"
"218615_s_at" "218615_s_at" "TMEM39A"
"218616_at" "218616_at" "INTS12"
"218617_at" "218617_at" "TRIT1"
"218618_s_at" "218618_s_at" "FNDC3B"
"218619_s_at" "218619_s_at" "SUV39H1"
"218620_s_at" "218620_s_at" "HEMK1"
"218621_at" "218621_at" "HEMK1"
"218622_at" "218622_at" "NUP37"
"218623_at" "218623_at" "HMP19"
"218624_s_at" "218624_s_at" "MGC2752"
"218625_at" "218625_at" "NRN1"
"218626_at" "218626_at" "EIF4ENIF1"
"218627_at" "218627_at" "DRAM1"
"218628_at" "218628_at" "CCDC53"
"218629_at" "218629_at" "SMO"
"218630_at" "218630_at" "MKS1"
"218631_at" "218631_at" "AVPI1"
"218632_at" "218632_at" "HECTD3"
"218633_x_at" "218633_x_at" "ABHD10"
"218634_at" "218634_at" "PHLDA3"
"218636_s_at" "218636_s_at" "MAN1B1"
"218637_at" "218637_at" "IMPACT"
"218638_s_at" "218638_s_at" "SPON2"
"218639_s_at" "218639_s_at" "ZXDC"
"218640_s_at" "218640_s_at" "PLEKHF2"
"218641_at" "218641_at" "C11orf95"
"218642_s_at" "218642_s_at" "CHCHD7"
"218643_s_at" "218643_s_at" "CRIPT"
"218644_at" "218644_at" "PLEK2"
"218645_at" "218645_at" "ZNF277"
"218646_at" "218646_at" "C4orf27"
"218647_s_at" "218647_s_at" "YRDC"
"218648_at" "218648_at" "CRTC3"
"218649_x_at" "218649_x_at" "SDCCAG1"
"218650_at" "218650_at" "DGCR8"
"218651_s_at" "218651_s_at" "LARP6"
"218652_s_at" "218652_s_at" "PIGG"
"218653_at" "218653_at" "SLC25A15"
"218654_s_at" "218654_s_at" "MRPS33"
"218655_s_at" "218655_s_at" "CWC25"
"218656_s_at" "218656_s_at" "LHFP"
"218657_at" "218657_at" "RAPGEFL1"
"218658_s_at" "218658_s_at" "ACTR8"
"218659_at" "218659_at" "ASXL2"
"218660_at" "218660_at" "DYSF"
"218661_at" "218661_at" "NAT15"
"218662_s_at" "218662_s_at" "NCAPG"
"218663_at" "218663_at" "NCAPG"
"218664_at" "218664_at" "MECR"
"218665_at" "218665_at" "FZD4"
"218666_s_at" "218666_s_at" "STX17"
"218667_at" "218667_at" "PJA1"
"218668_s_at" "218668_s_at" "RAP2C"
"218669_at" "218669_at" "RAP2C"
"218670_at" "218670_at" "PUS1"
"218671_s_at" "218671_s_at" "ATPIF1"
"218672_at" "218672_at" "SCNM1"
"218673_s_at" "218673_s_at" "ATG7"
"218674_at" "218674_at" "C5orf44"
"218675_at" "218675_at" "SLC22A17"
"218676_s_at" "218676_s_at" "PCTP"
"218677_at" "218677_at" "S100A14"
"218678_at" "218678_at" "NES"
"218679_s_at" "218679_s_at" "VPS28"
"218680_x_at" "218680_x_at" NA
"218681_s_at" "218681_s_at" "SDF2L1"
"218682_s_at" "218682_s_at" "SLC4A1AP"
"218683_at" "218683_at" "PTBP2"
"218684_at" "218684_at" "LRRC8D"
"218685_s_at" "218685_s_at" "SMUG1"
"218686_s_at" "218686_s_at" "RHBDF1"
"218687_s_at" "218687_s_at" "MUC13"
"218688_at" "218688_at" "DAK"
"218689_at" "218689_at" "FANCF"
"218690_at" "218690_at" "PDLIM4"
"218691_s_at" "218691_s_at" "PDLIM4"
"218692_at" "218692_at" "GOLSYN"
"218693_at" "218693_at" "TSPAN15"
"218694_at" "218694_at" "ARMCX1"
"218695_at" "218695_at" "EXOSC4"
"218696_at" "218696_at" "EIF2AK3"
"218697_at" "218697_at" "NCKIPSD"
"218698_at" "218698_at" "APIP"
"218699_at" "218699_at" "RAB7L1"
"218700_s_at" "218700_s_at" "RAB7L1"
"218701_at" "218701_at" "LACTB2"
"218702_at" "218702_at" "SARS2"
"218703_at" "218703_at" "SEC22A"
"218704_at" "218704_at" "RNF43"
"218705_s_at" "218705_s_at" "SNX24"
"218706_s_at" "218706_s_at" "GRAMD3"
"218707_at" "218707_at" "ZNF444"
"218708_at" "218708_at" "NXT1"
"218709_s_at" "218709_s_at" "IFT52"
"218710_at" "218710_at" "TTC27"
"218711_s_at" "218711_s_at" "SDPR"
"218712_at" "218712_at" "C1orf109"
"218713_at" "218713_at" "NARG2"
